transaction_id,customer_id,product_id,quantity,total_amount,transaction_date,payment_method,store_type
TRX001800,254,577,4,813.65,2020-06-12,Credit Card,Physical Store
TRX001801,78,802,4,15.14,2022-07-02,Bank Transfer,Online
TRX001802,475,798,9,126.62,2020-08-06,PayPal,Online
TRX001803,483,439,6,110.05,2023-08-26,Credit Card,Physical Store
TRX001804,729,941,2,909.23,2023-07-04,PayPal,Online
TRX001805,907,842,2,724.05,2021-07-31,Cash,Physical Store
TRX001806,669,611,2,578.22,2022-12-05,Bank Transfer,Online
TRX001807,702,375,2,56.93,2021-03-01,Cash,Physical Store
TRX001808,958,59,5,370.08,2021-07-28,Cash,Online
TRX001809,91,949,10,349.41,2022-02-24,Credit Card,Physical Store
TRX001810,820,279,2,944.74,2021-02-17,Debit Card,Online
TRX001811,4,305,10,632.01,2021-04-03,Bank Transfer,Physical Store
TRX001812,728,783,1,79.59,2023-01-14,Cash,Online
TRX001813,725,685,3,544.74,2021-04-28,Cash,Online
TRX001814,407,717,8,364.53,2023-12-22,Bank Transfer,Online
TRX001815,569,245,8,637.85,2023-04-08,Debit Card,Online
TRX001816,641,59,6,499.44,2023-03-16,Credit Card,Online
TRX001817,621,879,2,683.29,2021-09-29,Bank Transfer,Online
TRX001818,345,540,6,219.74,2022-04-21,Debit Card,Physical Store
TRX001819,24,426,2,465.36,2022-11-30,Cash,Physical Store
TRX001820,938,210,7,549.69,2021-12-29,Debit Card,Physical Store
TRX001821,470,466,8,-800.84,,Cash,Online
TRX001822,811,68,5,662.61,2023-05-12,Debit Card,Physical Store
TRX001823,360,223,8,147.94,2021-11-21,Bank Transfer,Physical Store
TRX001824,640,695,5,253.79,2021-08-22,Cash,Physical Store
TRX001825,846,164,2,79.66,2023-01-16,Credit Card,Physical Store
TRX001826,940,254,3,209.87,2023-05-19,PayPal,Online
TRX001827,59,296,2,991.54,2020-02-13,Credit Card,Physical Store
TRX001828,188,431,3,108.43,2023-11-14,Bank Transfer,Physical Store
TRX001829,588,936,2,89.84,2023-10-20,PayPal,Online
TRX001830,930,376,5,750.45,2023-03-12,Bank Transfer,Physical Store
TRX001831,287,133,7,430.47,2023-04-04,Cash,Physical Store
TRX001832,9,257,5,810.05,2023-01-13,Bank Transfer,Physical Store
TRX001833,147,384,6,923.21,2020-06-30,Credit Card,Physical Store
TRX001834,455,814,3,668.29,2021-11-19,Credit Card,Online
TRX001835,998,137,10,884.14,2021-07-13,Credit Card,Physical Store
TRX001836,2,338,4,596.18,2020-02-11,Debit Card,Physical Store
TRX001837,457,823,2,909.24,2022-12-01,Cash,Physical Store
TRX001838,328,207,4,577.2,2021-11-02,Credit Card,Physical Store
TRX001839,497,584,1,638.22,2022-03-07,Cash,Physical Store
TRX001840,771,268,8,269.76,2023-07-30,Credit Card,Physical Store
TRX001841,712,868,4,662.55,2020-01-08,Bank Transfer,Online
TRX001842,585,624,7,164.25,2022-08-24,Credit Card,Physical Store
TRX001843,367,19,5,714.93,2021-11-17,PayPal,Physical Store
TRX001844,148,798,8,106.82,2020-03-12,Bank Transfer,Physical Store
TRX001845,775,194,5,980.38,2020-12-25,PayPal,Physical Store
TRX001846,786,138,3,669.14,2020-02-07,Debit Card,Online
TRX001847,381,944,3,881.77,2023-11-02,Cash,Physical Store
TRX001848,545,734,2,-782.2,2023-04-11,PayPal,Physical Store
TRX001849,341,495,7,539.42,2023-06-23,Cash,Online
TRX001850,510,811,7,674.34,2023-08-06,Credit Card,Online
TRX001851,676,648,4,581.63,2022-12-04,Cash,Physical Store
TRX001852,253,149,6,518.78,2022-08-25,Bank Transfer,Physical Store
TRX001853,839,322,2,910.7,2021-04-22,Credit Card,Physical Store
TRX001854,877,536,1,175.55,2020-12-17,PayPal,Physical Store
TRX001855,754,485,3,296.54,2023-09-15,Credit Card,Online
TRX001856,406,552,6,234.79,2021-04-20,Cash,Physical Store
TRX001857,138,653,6,107.4,2022-07-03,Bank Transfer,Physical Store
TRX001858,958,319,4,245.24,2023-12-31,Bank Transfer,Physical Store
TRX001859,158,341,7,480.6,2021-05-16,Bank Transfer,Physical Store
TRX001860,141,693,2,552.03,2022-03-14,PayPal,Online
TRX001861,482,821,7,947.86,2020-08-07,PayPal,Online
TRX001862,847,327,3,35.59,2021-04-27,Cash,Physical Store
TRX001863,593,920,4,239.53,2022-09-29,PayPal,Online
TRX001864,918,47,6,592.21,2021-08-07,Debit Card,Online
TRX001865,39,869,5,369.79,2021-08-02,Cash,Physical Store
TRX001866,136,3,8,315.58,2023-03-21,PayPal,Physical Store
TRX001867,247,338,5,57.16,2023-08-02,Credit Card,Online
TRX001868,995,385,2,683.79,2023-12-06,PayPal,Physical Store
TRX001869,349,690,9,219.25,2022-10-27,Bank Transfer,Physical Store
TRX001870,771,193,4,570.2,2020-10-04,Credit Card,Physical Store
TRX001871,794,517,10,880.54,2023-09-18,Credit Card,Physical Store
TRX001872,751,854,8,632.59,2022-12-12,Bank Transfer,Physical Store
TRX001873,435,125,9,882.35,2023-12-05,Bank Transfer,Physical Store
TRX001874,603,786,10,-266.01,2022-03-29,PayPal,Physical Store
TRX001875,426,474,3,390.6,2023-11-06,PayPal,Physical Store
TRX001876,446,829,10,550.44,2021-12-28,Bank Transfer,Physical Store
TRX001877,754,608,1,745.94,2022-09-12,Credit Card,Online
TRX001878,46,326,7,-539.46,,PayPal,Online
TRX001879,132,418,10,631.57,2023-11-12,Cash,Physical Store
TRX001880,702,844,9,738.1,2023-11-07,Bank Transfer,Physical Store
TRX001881,830,11,8,281.8,2023-09-02,Debit Card,Online
TRX001882,384,567,6,-85.07,2020-02-14,Credit Card,Physical Store
TRX001883,93,714,5,507.76,2021-07-11,Bank Transfer,Online
TRX001884,86,531,5,569.74,2023-08-19,Credit Card,Online
TRX001885,165,11,8,95.38,2021-09-01,Debit Card,Online
TRX001886,846,287,6,178.23,2021-11-11,Debit Card,Online
TRX001887,671,467,7,226.51,2023-12-12,Credit Card,Physical Store
TRX001888,906,338,5,798.0,2023-09-16,Debit Card,Physical Store
TRX001889,339,983,10,350.47,2020-06-22,Credit Card,Online
TRX001890,579,877,8,639.12,2023-12-25,Cash,Physical Store
TRX001891,96,108,2,293.68,2020-09-14,Credit Card,Physical Store
TRX001892,256,565,7,379.21,2020-01-22,PayPal,Physical Store
TRX001893,430,684,3,918.48,2021-09-01,Credit Card,Physical Store
TRX001894,918,428,3,594.82,2020-03-01,Credit Card,Physical Store
TRX001895,411,430,8,623.8,2020-04-23,Debit Card,Online
TRX001896,166,273,10,672.99,2021-10-26,Credit Card,Physical Store
TRX001897,771,177,4,382.21,,Cash,Online
TRX001898,8,456,8,43.23,2021-09-01,Cash,Physical Store
TRX001899,873,617,10,763.44,2022-04-04,Debit Card,Physical Store
TRX001900,768,849,7,117.85,2022-06-17,PayPal,Online
TRX001901,371,627,1,217.34,2021-01-16,Debit Card,Online
TRX001902,921,66,9,206.88,2020-02-22,Bank Transfer,Online
TRX001903,652,167,5,647.3,2022-11-19,Credit Card,Physical Store
TRX001904,57,300,9,738.36,2022-05-28,Credit Card,Physical Store
TRX001905,547,354,6,613.6,2021-07-11,PayPal,Online
TRX001906,362,637,3,689.12,2021-01-24,Bank Transfer,Online
TRX001907,802,498,9,405.48,2022-04-03,PayPal,Online
TRX001908,598,32,7,142.82,2023-01-31,Debit Card,Physical Store
TRX001909,40,106,8,968.12,2020-08-19,Bank Transfer,Physical Store
TRX001910,528,223,9,452.7,2020-06-08,Credit Card,Online
TRX001911,971,335,5,214.84,2022-08-20,Cash,Online
TRX001912,843,121,6,529.06,2020-05-24,Bank Transfer,Physical Store
TRX001913,283,907,8,776.59,2023-11-04,Credit Card,Physical Store
TRX001914,443,450,6,858.19,2020-09-29,Debit Card,Online
TRX001915,404,349,3,282.56,2023-04-08,Debit Card,Physical Store
TRX001916,813,353,7,582.01,2023-12-26,Bank Transfer,Physical Store
TRX001917,770,317,2,835.68,2023-02-01,Credit Card,Online
TRX001918,881,925,9,538.09,2020-03-16,PayPal,Online
TRX001919,395,245,8,792.6,2023-10-16,Bank Transfer,Physical Store
TRX001920,849,313,3,650.24,2023-10-12,PayPal,Online
TRX001921,102,15,5,108.57,2022-09-07,Credit Card,Online
TRX001922,894,350,5,996.72,2023-08-03,Credit Card,Physical Store
TRX001923,80,546,7,982.04,2023-05-29,PayPal,Online
TRX001924,752,583,1,924.65,2023-11-06,Cash,Online
TRX001925,393,540,1,578.38,2021-11-11,PayPal,Physical Store
TRX001926,399,579,2,910.47,2021-12-07,Bank Transfer,Physical Store
TRX001927,10,435,10,878.19,2020-01-20,PayPal,Physical Store
TRX001928,725,178,8,693.76,2021-07-20,Bank Transfer,Online
TRX001929,747,919,7,617.39,2021-10-12,Bank Transfer,Physical Store
TRX001930,992,425,2,-585.18,2020-10-04,Debit Card,Physical Store
TRX001931,923,94,2,945.94,2023-07-14,Cash,Online
TRX001932,19,867,7,832.57,2021-11-30,Credit Card,Physical Store
TRX001933,937,488,4,43.14,2020-08-10,Debit Card,Online
TRX001934,471,557,4,844.26,2023-04-30,Cash,Physical Store
TRX001935,382,573,5,762.1,2021-12-25,Debit Card,Physical Store
TRX001936,717,389,2,565.99,2022-06-21,Cash,Physical Store
TRX001937,172,79,10,913.1,2022-09-30,PayPal,Online
TRX001938,240,117,5,630.82,2021-01-19,Credit Card,Online
TRX001939,996,61,9,488.06,2021-04-02,Debit Card,Physical Store
TRX001940,911,345,10,990.1,2020-01-26,Bank Transfer,Physical Store
TRX001941,954,892,6,12.37,2023-01-04,PayPal,Online
TRX001942,477,323,4,605.73,2023-02-02,Bank Transfer,Online
TRX001943,577,779,4,203.56,2020-10-27,Credit Card,Online
TRX001944,5,936,6,108.99,2020-02-09,Credit Card,Online
TRX001945,135,793,8,333.35,2023-09-21,Bank Transfer,Physical Store
TRX001946,579,156,2,961.34,2020-03-21,Bank Transfer,Physical Store
TRX001947,500,909,10,543.74,2020-11-10,Credit Card,Physical Store
TRX001948,148,697,7,462.52,2020-07-06,Cash,Physical Store
TRX001949,999,735,4,575.97,2022-06-08,Bank Transfer,Online
TRX001950,431,243,5,-464.75,2020-06-20,Debit Card,Physical Store
TRX001951,499,138,2,943.47,2022-10-04,PayPal,Physical Store
TRX001952,96,713,2,942.09,2023-11-12,Cash,Physical Store
TRX001953,162,275,9,669.67,2020-02-01,Debit Card,Physical Store
TRX001954,440,869,6,168.82,2020-10-16,Credit Card,Physical Store
TRX001955,671,943,4,556.21,2020-01-27,Credit Card,Online
TRX001956,262,295,6,499.45,2022-07-03,Cash,Online
TRX001957,174,813,5,171.14,2021-10-02,PayPal,Physical Store
TRX001958,725,973,5,317.69,2020-04-28,Credit Card,Online
TRX001959,962,827,4,644.23,2020-04-15,Bank Transfer,Physical Store
TRX001960,727,107,2,564.05,2022-06-23,PayPal,Physical Store
TRX001961,715,506,4,418.4,2022-03-22,Debit Card,Physical Store
TRX001962,323,157,7,230.14,2020-01-02,Credit Card,Physical Store
TRX001963,188,311,1,956.82,2023-12-03,Debit Card,Physical Store
TRX001964,309,324,3,557.17,2020-08-04,Cash,Physical Store
TRX001965,341,807,7,658.91,,Bank Transfer,Physical Store
TRX001966,785,561,6,43.9,2023-05-13,Bank Transfer,Physical Store
TRX001967,70,668,8,424.55,2022-04-19,Credit Card,Online
TRX001968,934,437,1,10.54,2021-12-30,Cash,Physical Store
TRX001969,452,17,9,307.12,2023-03-31,PayPal,Physical Store
TRX001970,262,342,2,509.48,2021-08-24,Credit Card,Online
TRX001971,744,832,9,559.71,2022-03-04,PayPal,Physical Store
TRX001972,987,117,6,56.63,2023-08-28,Debit Card,Physical Store
TRX001973,899,71,4,188.8,2021-12-05,Credit Card,Physical Store
TRX001974,899,308,6,48.93,2023-08-05,Debit Card,Online
TRX001975,720,942,6,44.17,2023-10-28,PayPal,Physical Store
TRX001976,833,841,7,79.98,2021-12-22,Bank Transfer,Online
TRX001977,134,140,7,127.31,2021-02-19,PayPal,Online
TRX001978,18,724,2,162.34,2023-07-19,Credit Card,Physical Store
TRX001979,897,614,9,66.63,2023-12-21,Debit Card,Physical Store
TRX001980,153,167,9,761.46,2020-05-18,PayPal,Online
TRX001981,167,178,9,305.32,2022-08-19,Cash,Physical Store
TRX001982,309,739,8,859.71,2021-11-18,PayPal,Online
TRX001983,971,836,8,686.58,2023-11-20,Credit Card,Physical Store
TRX001984,386,896,6,802.61,2022-10-07,Credit Card,Online
TRX001985,62,776,5,387.67,2022-03-20,Debit Card,Physical Store
TRX001986,778,17,7,781.75,2023-04-02,Bank Transfer,Online
TRX001987,951,267,7,703.62,2021-12-09,Cash,Online
TRX001988,63,653,1,128.67,2020-12-23,Cash,Physical Store
TRX001989,27,944,9,210.12,2020-10-03,PayPal,Online
TRX001990,17,720,5,15.6,2020-03-29,Debit Card,Physical Store
TRX001991,182,527,8,235.33,2021-12-08,Debit Card,Online
TRX001992,899,396,7,572.14,2023-11-09,Debit Card,Physical Store
TRX001993,968,175,10,182.47,2023-08-26,Bank Transfer,Physical Store
TRX001994,425,881,5,364.25,2021-12-08,Bank Transfer,Online
TRX001995,897,55,3,633.35,2023-11-23,Debit Card,Online
TRX001996,32,974,5,50.78,2021-03-14,Credit Card,Online
TRX001997,334,213,4,609.86,2021-09-14,Cash,Physical Store
TRX001998,825,17,2,647.49,2020-04-18,Debit Card,Physical Store
TRX001999,67,738,5,258.36,2020-02-13,PayPal,Online
TRX002000,903,773,8,113.61,2020-06-06,Cash,Physical Store
TRX002001,591,465,7,467.88,2023-05-27,Cash,Physical Store
TRX002002,651,641,4,161.41,2023-04-29,Bank Transfer,Physical Store
TRX002003,309,881,3,140.78,2022-06-29,Cash,Online
TRX002004,291,21,8,394.49,2022-09-25,Credit Card,Physical Store
TRX002005,903,617,10,711.13,2020-12-04,Credit Card,Online
TRX002006,94,543,8,340.63,2022-04-07,Debit Card,Online
TRX002007,477,646,4,466.34,2021-10-02,PayPal,Online
TRX002008,550,740,2,983.56,2020-12-11,Credit Card,Online
TRX002009,37,323,1,638.01,2020-10-19,Debit Card,Physical Store
TRX002010,194,181,7,480.44,2021-06-17,Bank Transfer,Physical Store
TRX002011,394,670,3,931.94,2023-06-01,Bank Transfer,Physical Store
TRX002012,330,480,4,692.4,2021-07-16,Bank Transfer,Online
TRX002013,605,3,5,828.1,2022-10-09,Debit Card,Online
TRX002014,352,609,1,447.41,2022-01-11,Debit Card,Physical Store
TRX002015,860,646,9,92.97,2021-10-06,Bank Transfer,Online
TRX002016,781,250,7,960.15,2023-01-31,Debit Card,Physical Store
TRX002017,25,59,7,540.19,2023-04-12,Debit Card,Online
TRX002018,399,796,8,422.67,2021-03-08,PayPal,Physical Store
TRX002019,259,307,4,681.86,2021-12-06,PayPal,Online
TRX002020,509,142,1,569.06,2023-12-20,Bank Transfer,Online
TRX002021,283,71,1,-331.85,2020-08-31,Cash,Physical Store
TRX002022,425,321,6,121.28,2021-06-12,PayPal,Online
TRX002023,112,283,1,814.49,2020-10-01,Credit Card,Physical Store
TRX002024,772,750,1,660.51,2020-04-03,Bank Transfer,Online
TRX002025,945,251,2,432.49,2022-05-11,PayPal,Physical Store
TRX002026,186,580,9,461.28,2020-02-23,PayPal,Physical Store
TRX002027,981,933,8,432.35,2022-12-02,Credit Card,Online
TRX002028,942,33,6,174.04,2021-09-03,Credit Card,Physical Store
TRX002029,238,210,4,338.14,2022-01-18,Credit Card,Physical Store
TRX002030,900,153,10,590.89,2022-12-29,Debit Card,Physical Store
TRX002031,63,845,3,553.32,2022-01-11,Bank Transfer,Online
TRX002032,444,40,5,315.82,2022-07-08,PayPal,Physical Store
TRX002033,995,649,2,466.8,2023-01-19,Credit Card,Physical Store
TRX002034,323,406,3,452.98,2022-01-02,Bank Transfer,Physical Store
TRX002035,963,954,7,653.85,2023-11-12,PayPal,Physical Store
TRX002036,247,505,2,982.75,2023-02-11,Credit Card,Physical Store
TRX002037,331,241,10,81.77,2021-05-17,PayPal,Online
TRX002038,28,134,7,732.18,2022-10-04,Cash,Online
TRX002039,794,577,10,51.67,2020-02-27,Debit Card,Physical Store
TRX002040,603,201,8,578.88,2023-01-28,Bank Transfer,Physical Store
TRX002041,368,509,8,641.12,2021-04-19,PayPal,Online
TRX002042,152,150,5,157.53,2021-12-03,PayPal,Online
TRX002043,393,941,7,542.78,2021-01-10,Bank Transfer,Online
TRX002044,162,400,5,570.27,2020-02-21,Debit Card,Physical Store
TRX002045,108,57,7,92.44,2020-10-04,Debit Card,Online
TRX002046,442,935,1,66.32,2023-12-22,Cash,Physical Store
TRX002047,618,201,9,181.57,2021-03-06,Cash,Online
TRX002048,441,590,10,807.97,2021-02-01,Debit Card,Physical Store
TRX002049,732,732,8,162.93,2023-12-28,Cash,Physical Store
TRX002050,187,56,9,765.16,2022-05-18,Cash,Physical Store
TRX002051,633,186,1,643.33,2023-04-02,Cash,Physical Store
TRX002052,144,341,2,143.22,2023-06-21,Credit Card,Physical Store
TRX002053,782,799,10,425.36,2020-07-08,Debit Card,Physical Store
TRX002054,326,790,2,676.91,2020-02-07,Debit Card,Online
TRX002055,546,790,6,923.43,2022-07-02,Debit Card,Physical Store
TRX002056,465,343,4,853.46,2022-04-16,Cash,Online
TRX002057,815,858,1,339.67,2020-11-22,Bank Transfer,Online
TRX002058,668,213,9,899.26,2021-01-09,PayPal,Online
TRX002059,933,67,4,300.76,2021-11-09,PayPal,Physical Store
TRX002060,22,883,6,793.34,,Debit Card,Online
TRX002061,917,610,1,834.42,2022-05-06,Cash,Online
TRX002062,942,801,8,388.51,2023-05-20,PayPal,Physical Store
TRX002063,747,697,9,185.61,2020-09-22,Bank Transfer,Online
TRX002064,713,834,10,418.27,2021-10-12,PayPal,Online
TRX002065,613,823,5,874.67,2021-07-24,PayPal,Online
TRX002066,864,366,4,839.41,2021-05-31,PayPal,Physical Store
TRX002067,596,878,2,374.96,,PayPal,Online
TRX002068,58,708,4,44.08,2021-04-27,Bank Transfer,Online
TRX002069,347,548,6,725.79,2020-07-30,Bank Transfer,Online
TRX002070,902,223,4,237.6,2021-02-02,Cash,Physical Store
TRX002071,396,399,10,132.29,2022-01-23,Cash,Online
TRX002072,666,800,5,611.15,2022-01-31,Cash,Physical Store
TRX002073,892,108,3,838.46,2020-11-28,Debit Card,Online
TRX002074,104,220,3,41.81,2021-06-18,Credit Card,Online
TRX002075,163,333,5,312.68,2020-10-22,Credit Card,Online
TRX002076,550,653,8,41.5,2021-07-15,PayPal,Online
TRX002077,498,495,5,41.44,2023-11-20,Debit Card,Physical Store
TRX002078,627,627,3,730.04,2021-11-08,Bank Transfer,Physical Store
TRX002079,345,260,2,230.15,2020-03-27,PayPal,Physical Store
TRX002080,262,17,1,700.0,2022-11-20,Debit Card,Online
TRX002081,450,356,8,-187.98,2020-10-31,Debit Card,Physical Store
TRX002082,681,432,6,231.49,2020-03-09,PayPal,Online
TRX002083,852,487,9,374.2,2022-08-12,PayPal,Online
TRX002084,33,621,1,260.1,2023-07-17,Debit Card,Online
TRX002085,457,975,4,712.89,2023-09-23,Debit Card,Online
TRX002086,565,943,8,695.84,2023-04-07,Bank Transfer,Online
TRX002087,112,282,8,782.89,2022-10-15,PayPal,Online
TRX002088,523,628,4,121.51,2020-10-19,Bank Transfer,Online
TRX002089,362,39,6,745.08,2022-08-23,PayPal,Physical Store
TRX002090,812,527,8,268.19,2020-03-24,Cash,Online
TRX002091,736,548,6,46.13,2020-04-25,Debit Card,Physical Store
TRX002092,850,647,1,232.59,2023-05-07,Bank Transfer,Online
TRX002093,824,811,2,716.52,2021-02-16,Debit Card,Online
TRX002094,470,781,9,365.88,2021-08-24,Debit Card,Online
TRX002095,491,850,2,593.45,2022-01-11,Cash,Online
TRX002096,401,384,8,344.35,2023-06-01,PayPal,Online
TRX002097,390,467,9,543.82,2021-05-11,Cash,Online
TRX002098,806,618,1,898.53,2023-02-06,Cash,Physical Store
TRX002099,296,438,10,267.57,2020-01-06,Cash,Online
TRX002100,529,982,9,111.37,2021-01-27,Cash,Online
TRX002101,684,367,4,704.21,2020-12-30,Cash,Online
TRX002102,16,939,2,805.78,2021-06-23,Cash,Online
TRX002103,268,220,2,175.35,2020-07-19,Credit Card,Physical Store
TRX002104,581,9,9,286.23,2021-02-04,Debit Card,Physical Store
TRX002105,664,700,10,-959.66,2021-10-30,PayPal,Physical Store
TRX002106,421,200,9,-516.99,2021-04-11,PayPal,Physical Store
TRX002107,342,844,8,-712.55,2020-09-16,Cash,Physical Store
TRX002108,497,114,3,535.64,2022-10-30,Debit Card,Physical Store
TRX002109,642,284,5,693.48,2020-02-11,Bank Transfer,Physical Store
TRX002110,551,337,1,386.05,2022-12-02,Bank Transfer,Physical Store
TRX002111,856,379,4,48.55,2021-11-20,Credit Card,Online
TRX002112,323,755,5,831.63,2023-07-23,Credit Card,Physical Store
TRX002113,195,82,7,180.59,2021-05-10,Bank Transfer,Physical Store
TRX002114,884,981,2,-699.04,2021-01-25,Debit Card,Physical Store
TRX002115,605,731,8,657.22,2022-08-07,Cash,Online
TRX002116,503,680,2,147.8,2020-03-22,Credit Card,Online
TRX002117,481,936,7,997.46,2022-12-02,Debit Card,Online
TRX002118,822,440,4,460.75,2020-09-24,PayPal,Physical Store
TRX002119,23,655,3,845.69,2023-07-15,Credit Card,Online
TRX002120,190,245,7,699.78,2021-09-10,PayPal,Online
TRX002121,330,404,3,759.61,2023-11-30,PayPal,Physical Store
TRX002122,193,324,6,797.87,2021-05-12,Debit Card,Online
TRX002123,941,213,4,133.05,2023-10-24,Cash,Online
TRX002124,219,948,7,71.5,2022-12-28,PayPal,Physical Store
TRX002125,715,86,2,307.66,2023-12-09,Bank Transfer,Online
TRX002126,575,980,4,974.96,2022-08-08,Debit Card,Physical Store
TRX002127,923,181,5,596.44,2020-04-29,Credit Card,Physical Store
TRX002128,109,103,4,103.7,2022-12-13,Bank Transfer,Online
TRX002129,503,57,1,906.45,2021-08-21,PayPal,Physical Store
TRX002130,314,469,1,796.96,2023-08-29,Debit Card,Physical Store
TRX002131,433,621,5,605.64,2022-10-18,Debit Card,Physical Store
TRX002132,393,268,8,846.59,2021-02-05,Debit Card,Physical Store
TRX002133,822,804,4,97.56,2020-03-29,PayPal,Online
TRX002134,88,761,5,737.16,2022-03-28,Credit Card,Physical Store
TRX002135,521,287,8,412.82,2023-07-23,PayPal,Physical Store
TRX002136,537,778,5,441.36,,Bank Transfer,Online
TRX002137,25,567,9,623.23,2021-12-09,Credit Card,Online
TRX002138,362,390,3,998.01,2023-02-03,Cash,Physical Store
TRX002139,213,826,1,478.65,2022-07-28,Cash,Physical Store
TRX002140,849,917,5,100.17,2020-03-09,PayPal,Physical Store
TRX002141,816,262,10,940.44,2020-04-24,Debit Card,Online
TRX002142,571,823,10,448.22,2023-08-22,Credit Card,Online
TRX002143,657,304,8,410.07,2022-01-08,Debit Card,Physical Store
TRX002144,304,447,10,225.42,2020-06-20,Cash,Online
TRX002145,434,652,8,93.85,2023-03-06,Debit Card,Physical Store
TRX002146,649,207,7,596.89,2020-05-09,Cash,Online
TRX002147,777,434,3,718.63,2020-09-28,Bank Transfer,Online
TRX002148,342,445,1,263.26,2021-06-03,PayPal,Physical Store
TRX002149,235,148,6,714.22,2022-09-02,Bank Transfer,Physical Store
